Id,name,age,course_id,date,is_paid
63952,Bùi Thị Thảo,31,A1,12/09/23,True
14522,Nguyễn Đức Oanh,30,A5,16/05/23,True
40473,Bùi Hữu Dũng,24,A1,16/04/23,False
27441,Đặng Minh Linh,21,A1,02/02/23,True
28179,Vũ Ngọc Hà,40,A2,06/10/23,True
84967,Vũ Văn Oanh,22,A1,29/03/23,True
49238,Đỗ Ngọc Ly,20,A5,26/07/23,True
13712,Đỗ Công Vinh,28,A1,24/11/23,True
22420,Nguyễn Công Khoa,22,A7,30/10/23,True
89030,Lê Ngọc Vinh,19,A3,20/07/23,True
65919,Vũ Ngọc Cương,54,A2,09/04/23,True
51598,Vũ Hữu Lan,32,A5,26/03/23,True
78206,Đỗ Hữu Vinh,55,A1,27/04/23,True
38892,Phạm Đức Mai,24,A6,02/06/23,True
74771,Vũ Minh Trang,20,A1,26/07/23,True
37115,Vũ Văn Ly,21,A1,09/05/23,True
19901,Lê Văn Thu,44,A1,27/03/23,True
42806,Phạm Thị Mai,23,A1,27/10/23,False
80393,Đỗ Thị Hà,48,A2,27/01/24,False
83229,Nguyễn Văn Cương,19,A1,04/03/23,True
19305,Đặng Ngọc Hà,27,A6,29/08/23,True
50430,Phạm Văn Ly,23,A1,27/12/23,True
84236,Phạm Công Dũng,17,A4,13/04/23,True
57924,Đặng Quang Hà,53,A6,06/06/23,True
53888,Lê Văn Vinh,22,A5,09/03/23,True
70558,Phan Ngọc Ly,25,A1,25/02/23,False
34686,Lê Công Anh,24,A5,06/03/23,False
24497,Lê Văn Thu,21,A3,06/10/23,True
54104,Nguyễn Minh Phong,25,A1,11/12/23,True
39954,Đỗ Công Thảo,48,A1,29/11/23,True
61163,Đỗ Văn Nam,20,A1,30/01/24,True
21480,Trần Minh Nam,19,A1,17/06/23,True
16566,Đỗ Ngọc Phong,23,A1,26/06/23,True
82561,Đỗ Quang Trang,25,A3,05/03/23,True
43952,Hoàng Văn Ly,21,A1,26/05/23,True
70857,Hoàng Thị Khoa,19,A1,02/03/23,True
40161,Phạm Minh Xuân,22,A1,14/12/23,True
24735,Nguyễn Văn Trang,20,A1,10/03/23,True
95455,Lê Thị Trang,47,A3,01/01/24,True
39696,Phạm Ngọc Cương,25,A1,27/02/23,True
11528,Lê Văn Hà,25,A2,20/03/23,True
30511,Đỗ Thị Vinh,22,A5,25/10/23,True
97789,Phạm Minh Bảo,24,A1,30/10/23,True
70262,Hoàng Công Long,30,A1,26/04/23,True
23690,Đỗ Văn Long,19,A1,19/06/23,True
91998,Bùi Ngọc Hà,21,A7,30/12/23,True
72001,Nguyễn Minh Phong,25,A1,27/03/23,True
24708,Trần Minh Bảo,53,A5,03/08/23,True
70062,Trần Minh Linh,41,A7,02/05/23,True
32440,Đỗ Quang Cương,22,A1,26/10/23,True
16563,Hoàng Văn Xuân,34,A5,04/08/23,True
75020,Bùi Văn Nam,24,A1,23/12/23,True
39402,Trần Quang Quân,24,A1,21/03/23,False
30449,Vũ Quang Linh,19,A1,13/07/23,True
17504,Nguyễn Minh Trang,15,A1,27/01/24,True
62185,Đỗ Đức Anh,21,A1,26/08/23,True
18724,Trần Công Anh,43,A7,29/03/23,True
92297,Bùi Hữu Khoa,17,A4,20/01/24,True
80333,Phạm Ngọc Oanh,25,A2,12/01/24,True
27167,Phạm Quang Thảo,24,A1,12/09/23,True
87331,Nguyễn Minh Thảo,20,A1,16/07/23,True
20782,Phan Hữu Xuân,19,A1,21/07/23,True
24618,Hoàng Ngọc Xuân,20,A1,03/10/23,True
13526,Phan Ngọc Hà,20,A1,29/03/23,True
48286,Đặng Công Long,34,A1,18/05/23,True
89491,Nguyễn Ngọc Trang,18,A7,29/03/23,True
68465,Bùi Minh Bảo,19,A1,19/02/23,True
33707,Trần Thị Thảo,30,A3,11/10/23,True
96732,Trần Thị Lan,20,A1,17/07/23,True
23281,Vũ Thị Dũng,21,A1,24/04/23,True
87593,Phan Văn Mai,22,A4,01/10/23,True
98659,Lê Thị Dũng,22,A1,16/01/24,True
15054,Hoàng Minh Khoa,21,A1,09/10/23,True
59769,Đỗ Minh Anh,21,A1,30/07/23,True
25846,Hoàng Công Trang,25,A1,03/01/24,True
43236,Bùi Hữu Lan,13,A6,06/09/23,True
42076,Vũ Thị Xuân,24,A2,30/09/23,True
27335,Đỗ Công Phong,33,A6,18/07/23,True
97995,Vũ Hữu Phong,21,A1,07/02/23,True
68194,Đỗ Ngọc Anh,19,A7,23/11/23,True
55588,Vũ Thị Thảo,20,A1,25/07/23,True
71743,Đặng Minh Anh,22,A6,13/05/23,True
18043,Vũ Văn Mai,37,A5,15/07/23,True
20176,Phạm Văn Oanh,22,A1,28/01/24,False
35909,Phan Văn Hà,24,A5,19/12/23,False
69331,Vũ Công Anh,23,A3,02/12/23,True
60924,Nguyễn Đức Vinh,13,A6,09/11/23,True
84319,Nguyễn Đức Anh,20,A2,21/01/24,True
54942,Đỗ Công Mai,20,A7,11/06/23,True
19039,Phan Minh Xuân,25,A1,06/12/23,True
89314,Đỗ Hữu Oanh,17,A7,04/05/23,True
52500,Vũ Văn Hà,33,A1,07/08/23,True
98789,Đặng Công Mai,21,A3,16/03/23,True
15000,Đỗ Hữu Bảo,24,A7,22/04/23,True
22907,Đỗ Công Ly,43,A2,14/05/23,True
90672,Trần Thị Thảo,17,A4,02/12/23,True
62509,Bùi Ngọc Nam,23,A2,16/10/23,True
37280,Hoàng Công Mai,22,A3,13/11/23,True
21066,Lê Quang Hà,23,A1,24/05/23,True
26238,Nguyễn Quang Phong,20,A1,07/07/23,True
62092,Trần Ngọc Hà,22,A1,17/01/24,True
56429,Đặng Văn Ly,24,A1,15/11/23,True
56172,Vũ Ngọc Anh,21,A7,31/12/23,True
81442,Phan Quang Anh,14,A1,18/02/23,True
86147,Nguyễn Thị Quân,24,A7,13/03/23,True
36925,Trần Ngọc Trang,31,A1,30/06/23,True
83398,Nguyễn Quang Thu,19,A1,25/07/23,True
32740,Lê Hữu Long,20,A4,29/09/23,True
77388,Đỗ Quang Ly,21,A6,04/01/24,True
56627,Vũ Công Nam,24,A6,22/08/23,True
71196,Đặng Văn Mai,19,A1,14/04/23,True
59606,Trần Ngọc Phong,45,A1,09/07/23,True
63974,Đỗ Đức Phong,19,A1,24/04/23,True
12665,Phạm Đức Mai,22,A7,19/09/23,True
87661,Bùi Minh Oanh,19,A1,25/07/23,True
71248,Đặng Văn Khoa,51,A5,04/06/23,True
80631,Trần Công Linh,27,A1,19/04/23,True
77173,Lê Hữu Anh,22,A1,27/05/23,True
73783,Phạm Đức Lan,28,A2,13/02/23,True
62357,Đỗ Minh Lan,20,A1,17/10/23,False
28910,Đỗ Ngọc Ly,20,A1,20/04/23,True
19907,Lê Quang Linh,25,A1,14/07/23,True
95159,Đặng Ngọc Xuân,28,A1,22/09/23,True
17485,Lê Minh Trang,55,A4,03/02/23,False
91439,Lê Đức Thảo,28,A7,09/01/24,True
37799,Lê Đức Khoa,13,A2,26/09/23,True
60460,Nguyễn Thị Phong,20,A2,04/11/23,True
34723,Bùi Công Ly,21,A1,24/05/23,True
30455,Trần Hữu Xuân,18,A1,30/05/23,True
13936,Phan Quang Cương,21,A1,13/02/23,True
38368,Phan Hữu Oanh,16,A1,20/08/23,True
54291,Vũ Thị Lan,20,A1,30/11/23,True
39178,Nguyễn Văn Oanh,20,A5,15/10/23,False
71779,Lê Hữu Phong,40,A1,28/11/23,True
44593,Đặng Minh Quân,20,A1,25/12/23,True
23794,Vũ Văn Oanh,21,A1,02/06/23,True
96800,Nguyễn Minh Anh,21,A1,06/01/24,True
62714,Phạm Ngọc Bảo,21,A3,07/11/23,True
65831,Đỗ Công Hà,19,A2,13/01/24,True
46476,Đặng Công Bảo,22,A1,16/09/23,True
72898,Nguyễn Ngọc Trang,21,A7,18/05/23,True
37566,Lê Ngọc Quân,21,A1,16/04/23,True
65499,Nguyễn Ngọc Khoa,13,A5,29/09/23,True
59892,Vũ Đức Thu,21,A6,14/03/23,False
86907,Vũ Công Phong,21,A1,14/04/23,True
20046,Đặng Công Mai,24,A1,07/04/23,True
14965,Phạm Thị Thu,54,A1,09/02/23,True
95379,Đỗ Minh Vinh,30,A1,01/04/23,True
16654,Trần Công Xuân,52,A1,28/06/23,True
97943,Nguyễn Quang Mai,15,A1,02/04/23,True
16360,Phạm Hữu Phong,22,A1,03/09/23,True
10518,Phạm Hữu Hà,23,A1,23/09/23,True
81011,Vũ Thị Hà,24,A1,27/04/23,True
87001,Đỗ Thị Dũng,21,A1,20/04/23,True
12335,Phan Đức Long,18,A1,26/12/23,True
18083,Lê Minh Phong,20,A5,23/11/23,True
78812,Phạm Công Trang,25,A1,12/03/23,True
16613,Lê Quang Oanh,24,A7,19/05/23,True
36255,Đặng Thị Thu,23,A1,21/11/23,True
28946,Lê Đức Quân,23,A5,06/03/23,True
34883,Đặng Văn Mai,25,A3,06/09/23,True
45162,Trần Ngọc Thu,18,A1,24/12/23,True
31536,Phạm Công Vinh,22,A1,29/08/23,True
60775,Đặng Công Oanh,18,A1,19/08/23,True
92096,Bùi Ngọc Quân,23,A1,18/07/23,True
69998,Phạm Đức Anh,33,A1,15/11/23,True
47739,Phạm Ngọc Dũng,17,A1,02/01/24,True
31148,Đỗ Hữu Phong,16,A5,26/11/23,True
67114,Nguyễn Thị Phong,21,A1,16/06/23,True
43691,Bùi Ngọc Long,24,A7,10/05/23,True
70360,Vũ Quang Mai,21,A4,25/05/23,False
40340,Phan Thị Khoa,22,A3,14/09/23,True
24860,Nguyễn Văn Bảo,22,A1,13/08/23,True
59079,Bùi Ngọc Thu,30,A7,17/02/23,True
96936,Nguyễn Quang Cương,21,A1,24/09/23,True
96916,Phan Thị Hà,21,A3,31/08/23,True
32695,Hoàng Thị Thu,22,A6,03/09/23,True
11505,Nguyễn Hữu Lan,22,A1,04/05/23,True
29861,Vũ Văn Thu,25,A5,23/08/23,True
36671,Đặng Văn Cương,20,A1,07/07/23,True
95759,Phạm Văn Xuân,21,A1,15/11/23,False
25489,Phạm Ngọc Bảo,25,A1,11/02/23,True
86625,Phan Văn Thảo,23,A3,10/10/23,True
13051,Nguyễn Công Cương,24,A1,11/04/23,True
12555,Nguyễn Ngọc Cương,33,A1,02/04/23,True
26066,Đặng Minh Hà,31,A1,15/11/23,False
52967,Bùi Công Dũng,22,A4,26/03/23,True
81834,Hoàng Văn Ly,19,A1,09/06/23,True
85842,Phạm Quang Oanh,22,A4,01/09/23,True
64918,Bùi Văn Vinh,24,A2,11/03/23,True
73327,Phạm Công Anh,35,A4,17/03/23,True
79535,Bùi Văn Hà,22,A3,01/02/24,False
51730,Lê Công Long,25,A5,10/01/24,True
83511,Phạm Thị Nam,55,A1,22/11/23,True
36761,Phan Công Xuân,26,A3,07/06/23,True
82123,Phạm Công Hà,13,A1,19/04/23,True
92597,Đặng Minh Trang,22,A1,11/06/23,True
69810,Phan Quang Dũng,19,A1,15/05/23,True
96066,Vũ Công Thu,20,A1,31/01/24,True
42977,Bùi Hữu Xuân,24,A1,11/05/23,True
59029,Vũ Công Dũng,20,A1,29/09/23,True
84354,Phạm Hữu Phong,18,A1,01/08/23,True
14758,Bùi Ngọc Xuân,20,A6,11/06/23,True
92673,Vũ Minh Ly,42,A1,13/12/23,True
60665,Đặng Đức Anh,20,A1,05/04/23,True
49857,Phạm Thị Nam,17,A1,17/12/23,True
15280,Đặng Hữu Ly,22,A1,31/07/23,True
89624,Phan Công Phong,23,A2,21/01/24,True
20473,Vũ Hữu Linh,24,A5,20/11/23,True
87714,Phạm Minh Dũng,23,A1,11/04/23,True
89632,Nguyễn Hữu Khoa,24,A4,14/04/23,True
26148,Nguyễn Văn Phong,21,A1,30/04/23,True
76189,Đặng Văn Thảo,22,A4,18/06/23,True
10443,Đỗ Quang Long,16,A1,01/07/23,True
47204,Đặng Quang Mai,23,A7,24/12/23,False
71102,Bùi Văn Quân,22,A6,14/05/23,True
71589,Trần Quang Vinh,16,A7,30/03/23,True
64391,Nguyễn Công Nam,23,A4,02/02/23,True
81469,Vũ Hữu Oanh,29,A4,19/05/23,True
21154,Hoàng Minh Phong,19,A1,14/11/23,True
24323,Nguyễn Minh Oanh,14,A1,04/04/23,False
36292,Vũ Thị Khoa,24,A1,25/02/23,True
49491,Đỗ Văn Mai,23,A1,28/04/23,True
36234,Trần Hữu Vinh,23,A5,10/05/23,True
74320,Vũ Thị Thu,25,A2,19/01/24,True
82553,Đặng Văn Oanh,25,A7,02/04/23,True
27044,Nguyễn Thị Bảo,20,A1,12/10/23,True
33289,Đặng Hữu Vinh,22,A7,24/04/23,True
80815,Đỗ Đức Linh,24,A3,16/05/23,True
25494,Vũ Công Xuân,37,A1,30/09/23,True
43050,Phan Văn Phong,22,A1,16/05/23,True
98257,Đỗ Ngọc Thu,25,A1,09/10/23,True
66561,Phạm Quang Nam,19,A1,28/05/23,True
11293,Đặng Đức Dũng,25,A1,02/03/23,True
85276,Phạm Thị Mai,24,A1,11/01/24,True
31747,Phan Minh Bảo,24,A1,16/12/23,True
10037,Bùi Minh Xuân,24,A1,11/10/23,True
58503,Bùi Công Long,21,A7,28/07/23,True
78172,Bùi Đức Dũng,45,A1,31/12/23,True
37190,Hoàng Minh Bảo,24,A5,11/12/23,True
34660,Lê Đức Mai,29,A6,11/07/23,True
32820,Bùi Minh Dũng,25,A1,15/07/23,True
12076,Bùi Thị Bảo,22,A2,16/06/23,True
65208,Đỗ Minh Thảo,14,A1,06/10/23,True
96661,Hoàng Công Nam,21,A7,20/09/23,True
30171,Vũ Minh Vinh,26,A5,06/10/23,False
85940,Vũ Ngọc Ly,27,A1,25/06/23,True
25577,Phạm Hữu Xuân,20,A7,22/05/23,True
31236,Bùi Đức Dũng,22,A1,29/07/23,True
55704,Đặng Hữu Xuân,40,A1,27/02/23,True
96643,Đặng Đức Dũng,23,A3,18/10/23,True
19145,Nguyễn Hữu Vinh,31,A7,21/04/23,False
73560,Phan Công Khoa,43,A1,08/10/23,True
72126,Lê Công Cương,24,A3,26/07/23,True
78285,Trần Quang Long,23,A1,25/06/23,True
34512,Vũ Văn Quân,45,A1,05/09/23,True
61567,Vũ Minh Long,24,A1,01/12/23,True
20960,Phan Quang Thảo,19,A5,17/03/23,True
25324,Đặng Công Xuân,19,A7,20/06/23,True
85096,Nguyễn Quang Anh,41,A1,24/12/23,False
96861,Bùi Thị Oanh,19,A2,08/03/23,True
83537,Hoàng Thị Linh,21,A7,14/09/23,True
22303,Đặng Ngọc Bảo,21,A5,20/04/23,False
49427,Phạm Minh Quân,24,A6,28/11/23,True
87952,Đỗ Hữu Thảo,24,A1,12/03/23,True
71671,Phạm Đức Anh,32,A4,14/03/23,True
47696,Phan Văn Vinh,23,A4,20/07/23,True
25583,Lê Thị Thảo,32,A3,23/07/23,True
69757,Đặng Minh Dũng,22,A7,04/07/23,True
25064,Vũ Ngọc Cương,15,A7,15/07/23,True
54258,Phạm Công Khoa,26,A1,25/11/23,True
87259,Lê Hữu Linh,23,A1,29/04/23,True
42046,Nguyễn Thị Lan,22,A2,24/04/23,True
93481,Phạm Ngọc Trang,24,A1,24/01/24,False
73219,Trần Minh Quân,21,A1,17/11/23,True
95517,Hoàng Công Oanh,21,A4,19/01/24,True
61786,Đỗ Hữu Lan,25,A7,06/08/23,True
63121,Trần Minh Ly,31,A7,24/06/23,True
50821,Hoàng Hữu Oanh,27,A7,26/04/23,True
74703,Vũ Đức Trang,22,A4,13/10/23,True
54653,Trần Quang Oanh,31,A1,03/08/23,True
42252,Đỗ Hữu Khoa,22,A7,24/07/23,True
51538,Hoàng Thị Ly,19,A7,14/10/23,True
63106,Bùi Quang Anh,46,A1,10/08/23,True
52135,Trần Đức Long,24,A1,24/09/23,True
30910,Bùi Ngọc Trang,23,A2,03/05/23,False
26225,Phạm Văn Ly,20,A6,05/10/23,True
89711,Trần Công Nam,24,A1,10/02/23,True
51095,Trần Quang Trang,25,A5,23/10/23,True
36141,Lê Quang Cương,24,A1,06/04/23,True
42322,Đặng Minh Vinh,29,A1,31/12/23,True
34657,Lê Văn Ly,15,A1,08/09/23,False
25873,Phạm Minh Trang,22,A1,15/12/23,True
11607,Bùi Đức Bảo,25,A4,25/07/23,True
79201,Bùi Văn Bảo,18,A2,03/05/23,True
41795,Đặng Đức Cương,23,A1,20/12/23,True
60528,Phan Thị Cương,22,A1,31/05/23,True
11783,Bùi Ngọc Khoa,25,A1,25/01/24,True
40750,Đặng Thị Thảo,19,A7,24/03/23,True
58086,Vũ Quang Phong,21,A1,14/06/23,True
93514,Nguyễn Ngọc Thảo,19,A1,20/11/23,True
27338,Vũ Đức Linh,38,A4,26/07/23,True
59393,Hoàng Hữu Lan,13,A2,05/01/24,True
23368,Lê Đức Bảo,23,A1,25/06/23,True
22197,Phan Quang Anh,25,A4,23/11/23,True
68073,Lê Công Dũng,14,A4,19/01/24,True
94475,Vũ Ngọc Trang,15,A1,25/12/23,True
34315,Hoàng Quang Vinh,19,A1,15/12/23,True
58232,Vũ Ngọc Linh,24,A1,12/05/23,True
25636,Lê Hữu Hà,30,A5,13/01/24,False
28883,Nguyễn Quang Linh,35,A1,27/11/23,False
65262,Lê Hữu Bảo,20,A6,03/03/23,True
38357,Nguyễn Thị Xuân,25,A1,25/12/23,False
88886,Trần Đức Long,20,A4,10/10/23,True
77982,Đỗ Thị Lan,20,A1,30/07/23,True
18752,Lê Ngọc Dũng,20,A1,30/09/23,True
82035,Đỗ Công Mai,32,A7,19/02/23,True
29673,Hoàng Quang Hà,20,A7,21/05/23,True
25784,Vũ Công Ly,22,A5,30/01/24,True
58720,Lê Công Vinh,22,A1,26/10/23,True
36832,Hoàng Hữu Bảo,23,A1,03/08/23,True
18177,Phạm Ngọc Quân,22,A7,18/03/23,True
61954,Phạm Công Vinh,24,A1,01/08/23,True
44854,Lê Minh Linh,25,A7,16/12/23,True
53950,Phan Hữu Oanh,48,A1,27/07/23,True
97858,Phan Thị Long,22,A1,13/11/23,True
34160,Phan Đức Thu,16,A4,03/07/23,True
58988,Hoàng Thị Long,21,A1,12/10/23,True
77519,Phạm Ngọc Vinh,20,A3,07/09/23,True
50416,Đặng Công Oanh,21,A1,25/02/23,True
34343,Phạm Quang Lan,24,A7,14/02/23,True
82436,Vũ Hữu Vinh,21,A1,27/09/23,True
52926,Lê Công Lan,32,A1,25/05/23,True
51201,Đỗ Hữu Ly,22,A1,22/12/23,True
82651,Lê Minh Phong,53,A2,10/10/23,False
28640,Phan Công Lan,45,A2,06/07/23,True
66539,Bùi Quang Thu,20,A1,24/02/23,False
91526,Đỗ Văn Phong,22,A1,02/05/23,True
72286,Lê Công Vinh,24,A1,03/10/23,True
33729,Đỗ Thị Phong,14,A1,22/02/23,True
63629,Bùi Thị Dũng,25,A1,14/05/23,True
69629,Phạm Minh Cương,13,A1,23/05/23,True
47790,Phạm Minh Hà,22,A4,13/02/23,True
92201,Lê Văn Dũng,23,A1,30/06/23,True
46171,Đặng Văn Thảo,32,A2,14/09/23,True
40394,Đỗ Đức Dũng,19,A1,08/09/23,True
41016,Vũ Đức Vinh,25,A1,20/06/23,True
74967,Vũ Hữu Mai,25,A1,20/11/23,True
34977,Đỗ Hữu Oanh,30,A1,09/08/23,True
44626,Vũ Đức Lan,22,A1,22/11/23,True
86514,Đỗ Công Anh,25,A5,14/04/23,True
18833,Hoàng Thị Dũng,22,A5,07/02/23,True
39473,Vũ Công Vinh,23,A1,07/07/23,True
11299,Đặng Văn Phong,23,A7,10/10/23,True
64836,Phạm Quang Linh,19,A5,10/12/23,True
66298,Vũ Thị Khoa,25,A1,15/04/23,True
61524,Nguyễn Thị Oanh,20,A2,17/04/23,True
76909,Đỗ Công Vinh,13,A2,25/10/23,False
70285,Phạm Đức Long,42,A5,03/06/23,True
17837,Vũ Minh Lan,44,A1,04/05/23,True
40346,Trần Công Bảo,34,A1,13/02/23,True
40804,Hoàng Thị Bảo,49,A1,25/05/23,True
30405,Đỗ Đức Bảo,15,A1,29/04/23,True
84490,Trần Thị Oanh,15,A1,11/04/23,True
46523,Đỗ Thị Anh,15,A1,03/03/23,True
51646,Lê Văn Hà,25,A1,03/07/23,True
62776,Vũ Thị Oanh,37,A1,26/12/23,True
86620,Đỗ Văn Linh,19,A1,22/10/23,True
12919,Hoàng Quang Ly,20,A3,02/01/24,True
80227,Phạm Quang Lan,13,A6,10/02/23,True
45829,Đặng Thị Trang,35,A7,12/12/23,True
69673,Phạm Ngọc Bảo,16,A1,13/12/23,True
19752,Trần Minh Dũng,20,A1,05/02/23,True
41478,Trần Công Anh,45,A1,09/06/23,True
39810,Nguyễn Hữu Thu,24,A1,18/12/23,False
44841,Hoàng Thị Dũng,23,A1,11/06/23,True
13048,Hoàng Quang Hà,38,A4,27/03/23,True
39778,Phạm Ngọc Trang,31,A4,26/05/23,True
68176,Vũ Công Phong,19,A6,02/10/23,True
99907,Bùi Thị Bảo,51,A6,31/08/23,True
63616,Đỗ Thị Oanh,23,A1,08/09/23,True
25032,Lê Đức Hà,21,A1,08/01/24,True
84642,Trần Đức Cương,42,A1,16/08/23,True
85532,Nguyễn Ngọc Xuân,24,A1,30/10/23,True
19780,Vũ Thị Phong,25,A1,09/08/23,True
19179,Phan Hữu Mai,24,A5,23/05/23,False
98306,Hoàng Thị Anh,21,A1,10/09/23,True
88455,Đặng Thị Quân,23,A1,06/02/23,True
85676,Đỗ Công Thu,21,A6,28/06/23,True
82126,Vũ Công Thu,23,A1,11/10/23,True
55167,Nguyễn Văn Nam,24,A1,08/02/23,True
68171,Phan Ngọc Quân,24,A2,11/07/23,True
31506,Phạm Quang Nam,21,A1,19/11/23,True
12056,Lê Minh Cương,22,A1,10/07/23,True
62832,Lê Quang Oanh,21,A7,21/07/23,True
74538,Nguyễn Minh Anh,19,A1,04/09/23,True
93463,Hoàng Thị Linh,16,A4,17/05/23,True
28288,Vũ Hữu Long,18,A2,15/05/23,True
21251,Đặng Thị Anh,18,A1,06/07/23,True
64715,Vũ Văn Long,39,A4,29/05/23,True
49095,Lê Hữu Anh,20,A1,26/10/23,True
44814,Bùi Thị Dũng,25,A1,01/03/23,False
47832,Lê Hữu Linh,20,A1,01/11/23,True
56057,Lê Hữu Ly,15,A1,05/06/23,True
96755,Phan Hữu Thu,23,A1,05/04/23,True
79854,Đỗ Công Bảo,13,A5,13/01/24,True
12452,Bùi Công Quân,19,A4,08/10/23,True
35345,Phan Thị Dũng,47,A1,25/02/23,True
33053,Nguyễn Quang Lan,25,A1,20/06/23,True
15015,Lê Hữu Thu,25,A1,29/01/24,True
36521,Vũ Công Dũng,24,A1,01/08/23,True
28423,Đặng Văn Xuân,23,A1,01/10/23,False
86945,Nguyễn Hữu Thảo,13,A1,20/01/24,True
18172,Hoàng Thị Xuân,25,A1,02/02/23,True
58673,Phan Đức Ly,15,A1,29/11/23,True
77975,Bùi Thị Long,23,A1,07/07/23,True
97189,Đặng Công Hà,20,A1,20/12/23,True
34604,Bùi Đức Anh,25,A1,09/08/23,True
60849,Đặng Văn Linh,23,A1,04/12/23,True
65037,Lê Thị Linh,35,A2,19/06/23,True
20349,Hoàng Đức Oanh,19,A6,22/08/23,True
38525,Phan Quang Nam,47,A3,04/04/23,True
69790,Đỗ Công Anh,21,A1,29/10/23,True
56659,Đỗ Văn Phong,22,A5,17/04/23,True
85885,Nguyễn Công Nam,34,A1,27/03/23,True
55013,Bùi Ngọc Anh,24,A4,08/01/24,True
92168,Vũ Quang Phong,20,A3,15/06/23,True
74910,Hoàng Quang Quân,27,A1,12/07/23,True
83947,Phan Hữu Quân,20,A1,02/07/23,True
44890,Bùi Thị Ly,23,A4,03/01/24,True
78625,Lê Quang Linh,23,A4,11/09/23,True
43282,Phạm Minh Oanh,20,A4,11/03/23,True
80207,Đỗ Ngọc Ly,22,A1,22/05/23,True
75950,Lê Quang Anh,24,A1,30/10/23,False
96778,Phạm Hữu Long,21,A1,15/05/23,True
25231,Nguyễn Văn Long,18,A1,29/11/23,True
97592,Hoàng Thị Mai,25,A1,13/07/23,True
56110,Đỗ Thị Mai,21,A6,12/06/23,True
82369,Hoàng Văn Oanh,22,A1,19/04/23,True
51495,Vũ Văn Khoa,21,A1,15/06/23,True
89841,Nguyễn Đức Lan,20,A7,21/03/23,False
86737,Phan Công Nam,20,A4,21/12/23,False
37332,Phan Hữu Thu,19,A4,11/09/23,True
90901,Nguyễn Hữu Xuân,20,A1,13/02/23,True
50880,Đỗ Thị Quân,22,A6,03/09/23,True
11223,Lê Hữu Hà,13,A1,08/07/23,True
47760,Đặng Hữu Dũng,20,A1,05/04/23,True
39024,Lê Ngọc Oanh,22,A1,30/01/24,True
53908,Vũ Đức Hà,26,A4,14/10/23,True
22941,Trần Đức Vinh,19,A6,31/08/23,True
61559,Bùi Quang Anh,19,A1,02/07/23,True
14260,Trần Văn Dũng,24,A1,30/09/23,True
83851,Phạm Quang Xuân,23,A1,28/05/23,False
46992,Trần Văn Anh,13,A1,30/10/23,True
66234,Đỗ Quang Phong,14,A3,30/10/23,True
31788,Phan Ngọc Long,19,A5,14/05/23,True
84225,Phan Quang Xuân,24,A1,16/06/23,True
52653,Đỗ Hữu Linh,15,A4,13/10/23,True
41449,Lê Đức Cương,50,A1,08/06/23,True
39379,Bùi Thị Ly,21,A1,21/06/23,True
29984,Hoàng Đức Quân,18,A1,03/12/23,False
59746,Đỗ Công Nam,23,A3,08/02/23,True
21628,Trần Thị Quân,49,A1,01/07/23,True
11476,Vũ Quang Bảo,24,A1,05/06/23,True
99973,Vũ Thị Hà,17,A5,12/11/23,True
74198,Bùi Thị Mai,19,A1,08/07/23,True
56176,Trần Văn Hà,19,A1,21/02/23,True
41415,Trần Ngọc Trang,24,A1,20/06/23,True
89900,Nguyễn Ngọc Trang,20,A1,14/08/23,True
68981,Phạm Hữu Hà,22,A4,30/11/23,True
51936,Bùi Quang Vinh,25,A1,23/11/23,False
91782,Vũ Công Thu,20,A4,23/05/23,False
23317,Trần Thị Ly,35,A1,26/08/23,True
35622,Phạm Văn Bảo,18,A1,29/09/23,True
12600,Đặng Quang Linh,23,A7,18/04/23,True
26689,Lê Đức Cương,21,A4,23/06/23,True
70012,Phan Ngọc Oanh,20,A1,01/06/23,True
85519,Bùi Công Dũng,23,A1,21/10/23,True
10205,Đặng Ngọc Mai,21,A1,17/10/23,True
15691,Bùi Hữu Bảo,15,A1,25/02/23,True
68051,Nguyễn Ngọc Nam,22,A1,15/07/23,True
92032,Hoàng Hữu Phong,25,A7,12/10/23,True
34734,Phan Thị Hà,21,A1,24/08/23,True
94218,Phan Đức Linh,25,A1,29/07/23,True
88082,Vũ Quang Oanh,22,A1,21/09/23,True
93301,Bùi Minh Thu,22,A5,12/11/23,True
84586,Lê Công Vinh,21,A2,02/12/23,True
29575,Nguyễn Công Phong,21,A7,30/01/24,True
87332,Vũ Hữu Vinh,22,A1,04/05/23,True
55037,Phan Thị Hà,26,A1,01/07/23,True
40041,Lê Minh Phong,20,A7,02/04/23,True
11908,Phạm Quang Anh,23,A2,14/10/23,True
31134,Hoàng Công Hà,17,A1,07/12/23,True
55153,Hoàng Ngọc Nam,41,A5,18/11/23,True
20952,Phạm Công Trang,25,A1,13/02/23,True
42264,Nguyễn Công Nam,54,A1,09/06/23,False
19808,Lê Quang Dũng,30,A2,09/02/23,True
49222,Nguyễn Minh Anh,24,A3,26/03/23,True
57738,Bùi Hữu Cương,23,A1,18/02/23,True
31883,Lê Đức Lan,24,A1,14/11/23,True
25380,Nguyễn Công Mai,16,A6,28/05/23,True
16094,Vũ Minh Anh,22,A1,16/03/23,False
97846,Phạm Hữu Thu,19,A1,06/12/23,True
52616,Trần Hữu Hà,13,A1,20/02/23,True
43971,Bùi Công Thu,40,A1,18/07/23,False
